"15421;131343;Frost;is;07/09/2012;Horror, Science Fiction, Thriller;"
"15422;212237;Hell in a Handbag;en;01/01/2013;Action, Comedy, Horror;"
"15423;421506;The Mystery of Casa Matusita;en;01/09/2016;Horror, Mystery, Thriller;"
"15424;424109;Kill House;en;12/01/2006;Comedy, Horror;"
"15425;564689;Pretham 2;ml;21/12/2018;Comedy, Horror;"
"15426;767234;Pig Face;en;23/09/2020;Action, Comedy, Horror;"
"15427;952730;Unwelcome Guests;en;20/11/2021;Horror;"
"15428;97240;Segunda Mano;en;25/12/2011;Horror, Mystery;"
"15429;125270;I, the Executioner;ja;13/04/1968;Crime, Drama, Horror, Thriller;"
"15430;227234;Street Team Massacre;en;11/10/2007;Action, Comedy, Horror;"
"15431;227864;The Traveler;en;16/04/2006;Horror;"
"15432;344342;Spirits Among Us;en;31/01/2009;Horror;"
"15433;346297;Vixen Velvet's Zombie Massacre;en;03/07/2015;Comedy, Horror;"
"15434;566107;Nosferatu's Crush;en;07/08/2006;Comedy, Horror;"
"15435;959800;Hoot;en;01/12/2020;Comedy, Horror;"
"15436;1006993;Metrotrains;es;31/07/2022;Horror;"
"15437;89397;Plague;en;26/01/1979;Horror, Science Fiction;"
"15438;104385;Blood Bath;en;17/10/1975;Horror;"
"15439;227623;None Left Standing;en;07/03/2002;Drama, Horror;"
"15440;464288;Sock 'Em Dead;en;20/10/2015;Comedy, Horror;"
"15441;488754;Addiction;en;30/08/2003;Drama, Horror;"
"15442;555878;Ratstar;en;31/10/2004;Horror, Science Fiction;"
"15443;641968;Beast with a Budget;en;31/10/2019;Comedy, Horror, Thriller;"
"15444;950490;Wear Your Mask;en;11/11/2020;Comedy, Horror;"
"15445;1025853;Lilith;es;01/11/2020;Horror;"
"15446;373778;Buy Now, Die Later;en;25/12/2015;Comedy, Horror, Thriller;"
"15447;443114;39: A Film by Carroll McKane;en;16/07/2006;Horror, Thriller;"
"15448;552266;Folklore: Mongdal;ko;11/11/2018;Drama, Horror, Thriller, TV Movie;"
"15449;604487;Terror Tales of the Mandarin Orange Boy;en;01/01/2019;Comedy, Horror;"
"15450;688146;French Blood 1 - Mr. Pig;fr;13/03/2020;Horror;"
"15451;826047;Why?;en;05/05/2021;Horror;"
"15452;928643;Copy Cat;en;13/10/2020;Horror;"
"15453;1017293;There's Trouble in Track Town;en;29/10/2021;Comedy, Horror;"
"15454;92696;Doctor of Doom;es;24/05/1963;Horror, Science Fiction;"
"15455;110991;Nongkrong;en;10/05/2012;Comedy, Horror;"
"15456;234709;The Sex Doll She-Bitch;en;11/06/2009;Comedy, Horror, Thriller;"
"15457;259888;Dark Sister;en;18/03/2014;Horror;"
"15458;328118;Kept Man;en;31/10/2014;Drama, Horror, Thriller;"
"15459;430981;Wolf Tracer's Dinosaur Island;en;12/01/2004;Adventure, Animation, Comedy, Family, Fantasy, Horror, TV Movie;"
"15460;458108;Honto Ni Atta Kowai Hanashi Natsu Hen 2015;ja;;;"
"15461;484601;Ang Katawan ni Sofia;tl;26/10/1992;Drama, Horror, Romance;"
"15462;752616;Nest;it;27/10/2021;Horror;"
"15463;765967;Black Pumpkin;en;08/12/2020;Horror;"
"15464;895990;Late Night Ride;zh;28/10/2021;Horror;"
"15465;1004635;Because You're Dead to Me;en;26/07/2022;Horror;"
"15466;28352;Hellroller;en;01/01/1992;Horror;"
"15467;97722;Cockhammer;en;17/07/2009;Comedy, Horror;"
"15468;280860;Pengantin Malam;en;19/06/2014;Horror;"
"15469;424079;Fear of the Dark;en;15/10/2005;Horror;"
"15470;499358;Sign it Death;en;09/04/1974;Horror, Mystery, TV Movie;"
"15471;873674;The Sleep: Survival Horror (Part One);en;25/03/2022;Action, Fantasy, Horror;"
"15472;56035;Murder Loves Killers Too;en;30/06/2009;Horror, Thriller;"
"15473;68725;Point of Fear;en;17/09/2008;Horror, Thriller;"
"15474;85200;Island Of Blood;en;08/01/1982;Horror;"
"15475;142346;1942;ja;01/01/2005;Action, Horror, War;"
"15476;358770;Portal to Hell!!!;en;12/09/2015;Horror;"
"15477;420637;Malibu Horror Story;en;08/10/2021;Horror, Thriller;"
"15478;565979;The Sunday Night Slaughter;en;31/12/2018;Horror;"
"15479;723771;I Never Saw Myself Again;pt;20/07/2020;Animation, Horror;"
"15480;750363;Blue Magic;pt;29/06/2020;Fantasy, Horror;"
"15481;766814;Keith Parker's Shadow People;en;19/08/2008;Horror;"
"15482;811753;I Want to Play;xx;29/06/2020;Horror;"
"15483;899298;Undying;en;16/12/2022;Comedy, Horror, Romance, Thriller;"
"15484;994138;Dark Nature;en;18/07/2022;Horror;"
"15485;27533;Demon Queen;en;01/01/1987;Horror;"
"15486;39897;Evil;el;23/09/2005;Horror;"
"15487;87419;Zombi Fourest: The Tanzwut;en;22/10/2004;Comedy, Horror;"
"15488;261090;CanniBallistic!;en;16/01/2002;Horror;"
"15489;268721;RAW 2;de;08/05/2014;Horror;"
"15490;354403;Delete;zh;;;"
"15491;638915;Pumpkin Dick;en;14/10/2019;Horror, Thriller;"
"15492;55080;Ozone;en;04/01/1994;Action, Crime, Horror, Science Fiction;"
"15493;161216;Immortal Sins;en;30/09/1991;Horror;"
"15494;276739;Blood Orgy of the Leather Girls;en;01/01/1988;Comedy, Crime, Drama, Horror, Thriller;"
"15495;312082;Enemy Unseen;en;01/01/1989;Action, Horror;"
"15496;410995;Chanoc vs. the Tiger and the Vampire;es;02/02/1972;Action, Horror;"
"15497;451095;Ghost vs. Alien 03;ja;25/06/2007;Comedy, Drama, Horror, Science Fiction;"
"15498;534321;Sunset Society;en;27/07/2018;Horror;"
"15499;593751;Kumanthong;vi;09/10/2019;Horror, Thriller;"
"15500;978913;Show For Children;en;30/07/2018;Animation, Horror;"
"15501;37678;The Playgirls and the Vampire;it;28/11/1960;Horror;"
"15502;120045;Attack of the Mayan Mummy;en;01/01/1964;Horror;"
"15503;212693;The Last Exit;en;01/01/2013;Horror;"
"15504;315221;Good Evening, Mr. Monster;es;18/12/1982;Comedy, Fantasy, Horror, Music;"
"15505;317578;Haplos;tl;25/12/1982;Drama, Horror, Romance;"
"15506;387494;The Freakshow Apocalypse;en;01/10/2007;Horror;"
"15507;549083;A Virgin's Shroud;id;25/02/2010;Horror;"
"15508;576633;Shot in the Dark;en;04/08/2018;Horror;"
"15509;982419;Do Not Enter 2;en;23/12/2022;Action, Horror, Thriller;"
"15510;50122;The Vault;en;22/02/2005;Action, Horror, Thriller;"
"15511;84374;Delirium;en;19/07/1979;Crime, Horror, Thriller;"
"15512;101835;The Antman;de;15/01/2003;Comedy, Horror, Science Fiction;"
"15513;178121;Return of the Dead;zh;21/12/1979;Fantasy, Horror;"
"15514;205943;Severed Footage;en;20/08/2013;Horror, Mystery, Thriller;"
"15515;815128;Death Rink;en;11/05/2021;Horror;"
"15516;826056;Chinese Speaking Vampires;en;09/01/2021;Action, Comedy, Horror;"
"15517;1006679;The Lickerish Stranger;ja;10/11/2017;Comedy, Horror;"
"15518;90965;Her Vengeance;cn;07/10/1988;Crime, Drama, Horror;"
"15519;173105;Ghost Ballroom;en;01/01/1989;Horror;"
"15520;267441;Speck;en;01/10/2002;Crime, Horror, Mystery, Thriller;"
"15521;366110;How My Dad Killed Dracula;en;21/08/2008;Comedy, Family, Horror;"
"15522;491901;Frenzy;en;28/02/2015;Horror;"
"15523;496371;Chudail Ka Badla;hi;01/01/2005;Horror;"
"15524;651920;Terminal Station;pt;09/12/2019;Drama, Fantasy, Horror;"
"15525;657877;Awake;fr;18/12/2019;Horror, Thriller;"
"15526;778519;15/05/2008;en;19/12/2020;Horror;"
"15527;870929;Totem;fr;05/09/2021;Comedy, Horror;"
"15528;80733;The 13th Sign;en;01/01/2000;Horror;"
"15529;324246;The Hood Has Eyez;en;31/07/2007;Crime, Horror;"
"15530;391208;The Break-In;en;05/02/2016;Horror;"
"15531;519254;Escape from Zombie City;es;18/11/2017;Horror, Science Fiction;"
"15532;580279;The Intruder;en;11/07/2005;Horror, Thriller;"
"15533;589877;The Good Things Devils Do;en;15/08/2020;Horror;"
"15534;611922;The Burden;nl;28/09/2019;Horror;"
"15535;620570;Kembalinya Anak Iblis;id;05/09/2019;Horror;"
"15536;643428;Check.;en;11/10/2019;Horror;"
"15537;730903;Polygamy Gone Wrong;en;17/10/2020;Fantasy, Horror;"
"15538;786881;La Morsa;en;31/10/2019;Horror;"
"15539;142050;The Island;cn;11/10/1985;Horror;"
"15540;244453;Penanggal;en;28/11/2013;Horror, Thriller;"
"15541;372282;Attonitas;sk;07/05/2012;Horror, Thriller;"
"15542;635688;Penance;en;20/07/2019;Horror;"
"15543;694290;Sahir Deep Web;tr;28/07/2019;Horror;"
"15544;820626;El rito;es;26/01/1984;Horror;"
"15545;1015872;From Dusk Till Bong;en;21/06/2022;Horror;"
"15546;29874;The Dracula Dynasty;es;30/06/1980;Horror;"
"15547;65966;Dilim;tl;30/07/2005;Action, Horror, Romance;"
"15548;267013;Curiosity;en;23/09/2009;Horror, Thriller;"
"15549;300608;Exit;en;24/09/2011;Drama, Horror;"
"15550;343550;Blood Riders: The Devil Rides with Us;en;30/11/2013;Adventure, Comedy, Horror;"
"15551;346371;The Grave Bandits;tl;;;"
"15552;380022;iPsycho;en;16/06/2019;Drama, Horror;"
"15553;451627;Slit-Mouthed Woman vs. Kashima-san;ja;06/01/2017;Horror;"
"15554;498942;How They Smiled;en;14/12/2011;Horror, Mystery, Thriller;"
"15555;608846;Walk With Me;cn;22/08/2019;Horror;"
"15556;681840;Killer Native;en;15/06/2019;Horror;"
"15557;687137;Buttonwillow;en;11/06/2019;Comedy, Horror;"
"15558;54205;Dead by Dawn;en;01/01/2009;Horror;"
"15559;63007;Naked Evil;en;27/05/1966;Horror;"
"15560;84007;Spirit Warriors;en;25/12/2000;Action, Fantasy, Horror, Thriller;"
"15561;84359;Not Like Us;en;15/08/1995;Horror, Science Fiction;"
"15562;160201;Traces Of Death II;en;01/01/1994;Documentary, Horror;"
"15563;321348;Oh My Ghost!;en;01/01/2006;Comedy, Horror;"
"15564;325628;Danger Word;en;07/11/2013;Horror;"
"15565;381905;Uncut;en;01/01/2009;Horror, Thriller;"
"15566;425203;Just Take One;en;17/10/2010;Comedy, Horror;"
"15567;469918;Great Choice;en;28/04/2017;Comedy, Drama, Horror;"
"15568;489887;Scary Little Fuckers (A Christmas Movie);en;29/11/2017;Comedy, Horror;"
"15569;583505;Godforsaken;en;15/02/2019;Horror;"
"15570;637306;Miss Maniac;en;07/07/2003;Horror;"
"15571;858061;Wanna Go Camping?;en;01/08/2021;Horror;"
"15572;1003106;Willing to Go There;en;21/07/2022;Horror;"
"15573;27463;October Moon 2: November Son;en;10/07/2008;Horror, Thriller;"
"15574;200671;Attack of the Helping Hand!;en;01/01/1979;Comedy, Horror;"
"15575;294904;Headless Hero 2;th;02/09/2004;Comedy, Horror;"
"15576;318381;On the Third Day;en;01/01/1983;Drama, Horror;"
"15577;859992;Thirty Dangerous Seconds;en;12/12/1973;Horror, Thriller;"
"15578;27542;Vicious Kiss;en;01/01/1995;Drama, Horror;"
"15579;138987;Coda;en;01/08/1987;Horror, Thriller;"
"15580;155964;Reanimator Academy;en;01/01/1992;Horror;"
"15581;289571;Impaktita;tl;15/06/1989;Horror;"
"15582;307590;Phir Wahi Raat;hi;15/08/1980;Horror, Mystery;"
"15583;439917;Devil Medusa;th;01/01/1995;Horror;"
"15584;447717;Behind the Storm;cn;05/03/1982;Horror;"
"15585;488094;Chant of Silence;en;09/05/1973;Drama, Horror, Mystery, TV Movie;"
"15586;544533;Hunting Bigfoot;en;;;"
"15587;552030;The Wall;id;13/09/2007;Horror, Thriller;"
"15588;708697;Unhinged;en;12/11/2006;Horror;"
"15589;737855;The Turn of the Screw;en;06/08/2020;Horror, Thriller;"
"15590;847329;Magabanashi;ja;11/07/2021;Documentary, Horror, Mystery, TV Movie;"
"15591;1021950;Ed Gein: The Musical;en;01/01/2010;Horror, Music;"
"15592;107387;The Vampire and the Ballerina;it;23/05/1960;Horror;"
"15593;226417;Red Balloon;en;27/10/2010;Horror;"
"15594;304134;Zapatlela 2;mr;07/06/2013;Comedy, Horror;"
"15595;361235;Watch Over Me;he;24/09/2010;Horror;"
"15596;370204;Katawan;en;10/03/1999;Drama, Horror, Romance, Thriller;"
"15597;505078;Alastor;en;11/01/2018;Horror;"
"15598;682052;Offline Valley;es;12/01/2018;Comedy, Horror;"
"15599;750900;2012;en;12/04/2018;Animation, Drama, Horror, Mystery, Romance;"
"15600;879803;Lift;ta;01/10/2021;Horror, Thriller;"
"15601;238101;Raped by Satan;id;18/02/2010;Horror;"
"15602;296953;Madness;it;18/08/1971;Horror, Thriller;"
"15603;465029;E;ml;18/08/2017;Horror, Thriller;"
"15604;482631;After School Horror 2;id;16/11/2017;Horror;"
"15605;485806;Exorcism of the Dead;en;07/11/2017;Horror;"
"15606;488466;Consume;en;25/11/2017;Horror;"
"15607;638803;Happy Halloween;en;15/10/2014;Horror;"
"15608;713341;The Amulet of Fear;en;01/09/2017;Horror;"
"15609;778371;An Empty House;en;21/12/2020;Drama, Horror;"
"15610;803217;John in the Woods;en;15/06/2021;Drama, Horror, Mystery;"
"15611;1027296;SINFON14;es;03/11/2022;Drama, Horror;"
"15612;187546;Satan's Black Wedding;en;25/02/1976;Horror, Mystery;"
"15613;262919;Catacombs;en;10/01/1964;Horror, Mystery, Thriller;"
"15614;267587;Ursula;en;;;"
"15615;345400;Familien Bergs erfaringer;no;20/06/2008;Horror, Thriller;"
"15616;367717;Gomeda;en;23/02/2007;Fantasy, Horror, Thriller;"
"15617;415128;Broken Glass;is;01/01/1988;Drama, Horror;"
"15618;451890;Beginning of Toire No Hanako-san;en;02/12/2011;Horror;"
"15619;504693;Surviving the Outbreak;en;13/04/2017;Horror, Science Fiction;"
"15620;590663;Stockholm Syndrome;en;08/11/2008;Crime, Horror;"
"15621;688580;Ándale!;pt;21/03/2017;Horror;"
"15622;861561;Lovingly Yours, Helen: The Movie;tl;19/07/1984;Comedy, Drama, Horror, Romance;"
"15623;60275;The First 7th Night;zh;21/05/2009;Horror, Thriller;"
"15624;85182;Terror on Tour;en;04/01/1980;Comedy, Crime, Horror, Music;"
"15625;127205;Last Ghost Standing;cn;11/12/1999;Comedy, Horror, Thriller;"
"15626;268111;Warau Iemon;ja;07/02/2004;Drama, Horror;"
"15627;299622;Travel with Ghost;ja;01/01/1961;Comedy, Horror, Music;"
"15628;361930;Resureksyon;en;;;"
"15629;365028;Takot Ako, Eh!;tl;06/11/1987;Comedy, Horror, Thriller;"
"15630;440710;The Spiritualist;en;26/09/2016;Drama, Horror, Mystery;"
"15631;473962;The Duplex;en;04/09/2015;Horror;"
"15632;489623;Ang Syota Kong Balikbayan;tl;25/09/1996;Action, Comedy, Drama, Horror, Romance;"
"15633;631380;One Must Fall;en;10/08/2018;Comedy, Horror;"
"15634;655083;Badger Lane;en;13/03/2016;Horror, TV Movie;"
"15635;783061;All American Massacre;en;01/01/2000;Horror;"
"15636;940620;Tales of the Bizarre: 2004 Fall Special;ja;20/09/2004;Drama, Fantasy, Horror, Mystery, Science Fiction, TV Movie;"
"15637;1019545;Requiem;en;27/05/2021;Drama, Horror;"
"15638;1026355;Tour Eerie Erie;en;31/10/2002;Documentary, History, Horror, TV Movie;"
"15639;85562;Nightmare Asylum;en;01/01/1992;Horror;"
"15640;97780;Ragdoll;en;21/12/1999;Fantasy, Horror;"
"15641;104597;Revenge of the Corpse;zh;17/04/1981;Action, Fantasy, Horror;"
"15642;124040;Gimme Skelter;en;01/07/2007;Horror;"
"15643;135559;The Dead One;en;01/01/1961;Horror;"
"15644;141442;The Living Coffin;es;03/12/1959;Horror, Mystery, Thriller, Western;"
"15645;171603;Samurai Vampire Bikers from Hell;en;06/12/1992;Action, Comedy, Fantasy, Horror;"
"15646;273236;Main-main Hantu;en;01/01/1990;Comedy, Horror;"
"15647;291542;The Dawn;en;14/02/2006;Horror;"
"15648;297030;The Great Unknown;cs;23/10/1970;Horror;"
"15649;316979;The Intruder;en;16/09/1981;Horror;"
"15650;340876;20 Hz;en;19/05/2015;Horror;"
"15651;347438;Kamara Kattu;ta;22/05/2015;Horror, Romance;"
"15652;387744;Sacrilege;sv;01/01/1988;Horror;"
"15653;390494;The Possessed;ja;16/10/1976;Horror;"
"15654;391627;Heather and Puggly Drop a Deuce;en;28/08/2005;Comedy, Horror;"
"15655;395929;Devil Cat;zh;03/08/1985;Horror;"
"15656;420057;Revenge of the Abandoned Child;id;01/01/1987;Action, Drama, Horror;"
"15657;481044;7 Faces of Jack the Ripper;en;01/08/2014;Horror;"
"15658;482990;Who's the Ghost in the Sleepy Hollow?;zh;01/01/1977;Horror;"
"15659;508620;How do you do that Voodoo?;en;31/10/2015;Drama, Horror, Thriller;"
"15660;518228;Shanda's River;en;10/03/2018;Horror;"
"15661;556760;Hide and Go Seek;en;21/10/2018;Horror, Thriller;"
"15662;676856;The Furies;es;07/05/2020;Horror, Thriller, Western;"
"15663;712567;ThanksKilling The Musical;en;01/01/2013;Comedy, Horror, Music;"
"15664;856864;Something in the Basement;en;01/01/1986;Horror;"
"15665;947902;Ditched;en;21/08/2022;Horror, Science Fiction, Thriller;"
"15666;1028614;The Dunsmore Devil Worshippers;en;01/01/1971;Documentary, Horror;"
"15667;74650;Fantasmi;it;10/07/2014;Horror, Mystery;"
"15668;143451;Arcana;it;06/04/1972;Drama, Horror, Mystery;"
"15669;146307;The Reincarnate;en;30/04/1971;Horror;"
"15670;179351;Dead Hungry;en;05/06/2009;Comedy, Horror, Romance;"
"15671;232194;Dreams Come True;en;01/08/1984;Fantasy, Horror, Romance;"
"15672;302614;Bitukang Manok;tl;09/11/2014;Horror;"
"15673;307150;The Door;zh;18/01/2007;Horror;"
"15674;320883;The Dollhouse;ja;27/02/2004;Horror;"
"15675;343929;The Other Side;es;02/10/2013;Fantasy, Horror;"
"15676;363089;Love Bites;en;04/06/1992;Comedy, Horror;"
"15677;442029;When They Say You're Alone;en;21/10/2014;Horror;"
"15678;490601;Bangsal 13;id;01/01/2004;Horror;"
"15679;492027;-9;es;13/03/2014;Horror, Thriller;"
"15680;676285;Smile Guide 1 - How To Effectively Apple;pl;23/12/2013;Horror;"
"15681;676292;Smile Guide 2 - How To Make From  Paper;en;23/02/2014;Horror;"
"15682;722717;They Came: Alien Death Fuck;en;24/04/2021;Comedy, Horror, Science Fiction;"
"15683;988194;Matilah Nak Kembali;ms;13/03/2021;Comedy, Horror;"
"15684;995466;Agronominon;en;05/07/2022;Drama, Horror;"
"15685;78382;Pamahiin;tl;19/04/2006;Drama, Horror, Thriller;"
"15686;85233;Sting of Death;en;17/10/1966;Horror;"
"15687;92939;Witness to Murder;es;20/04/1974;Horror, Mystery;"
"15688;122408;Buttcrack;en;08/12/1998;Horror;"
"15689;167163;The Naked and the Living Dead;ja;04/10/2003;Horror;"
"15690;168476;Premonition;en;01/11/1972;Horror;"
"15691;249602;The Beast;en;01/08/2004;Comedy, Horror;"
"15692;260809;Dare;en;31/10/2013;Horror;"
"15693;273375;Cinco De Mayo;en;05/05/2013;Comedy, Horror;"
"15694;344142;Root;en;23/06/2012;Drama, Horror;"
"15695;407880;La casa del kilómetro 5;es;;;"
"15696;483469;Reincarnation;cn;11/06/1987;Comedy, Drama, Fantasy, Horror, Romance;"
"15697;693474;The Jester: Chapter 2;en;01/01/2018;Horror, Mystery;"
"15698;800984;BUSSY;en;26/02/2021;Documentary, Horror, Romance;"
"15699;810464;Inferno;en;09/04/2021;Horror;"
"15700;817170;Lucky Feet 2000;en;08/04/2021;Horror;"
"15701;817811;Upstairs;en;06/04/2021;Horror;"
"15702;992973;Bleach;en;27/06/2022;Drama, Horror, Music;"
"15703;101152;Whodunit?;en;22/05/1986;Horror;"
"15704;135656;Hatch;en;03/11/2009;Comedy, Horror;"
"15705;260210;Rintihan Kuntilanak Perawan;id;14/10/2010;Horror;"
"15706;280670;The Monkey's Paw;en;01/01/1978;Family, Horror;"
"15707;300393;HalloweeNight;en;01/10/2009;Horror;"
"15708;311010;Satan Claus;en;01/01/2010;Action, Horror;"
"15709;344895;Basag ang pula;en;20/07/1984;Horror, Thriller;"
"15710;353555;Face of the Devil;es;17/04/2014;Horror;"
"15711;383089;The Room of Chains;fr;19/09/1970;Horror;"
"15712;392768;The Grayhaven Maniac;en;29/01/2011;Horror;"
"15713;402341;El aquelarre;es;23/10/2011;Horror;"
"15714;432055;The Kind of Meat You Can't Buy at the Store;en;11/10/1994;Crime, Horror, Thriller;"
"15715;465840;Tomio;ja;02/09/2011;Horror;"
"15716;551619;The Dancing Spirit of Karawang;id;10/02/2011;Horror;"
"15717;636800;Hawk and Rev: Vampire Slayers;en;31/10/2020;Comedy, Horror;"
"15718;718326;Dugo ng Birhen: El Kapitan;tl;27/10/1999;Action, Fantasy, Horror, Thriller;"
"15719;737803;Morbus;en;18/06/2020;Horror;"
"15720;854113;DIODEs;en;31/03/2021;Horror, Romance;"
"15721;977866;The Ghosts Of Monday;en;29/08/2022;Horror, Thriller;"
"15722;37869;The House of Orphans;en;05/01/2008;Horror;"
"15723;132361;Evil in the Woods;en;01/01/1986;Horror;"
"15724;169845;Recycled Parts;en;27/03/2007;Horror;"
"15725;400712;Queen Cobra;en;27/07/2007;Horror;"
"15726;433311;Dear Murderer;zh;17/04/1969;Horror;"
"15727;485736;Endless Night;en;01/01/1972;Drama, Horror;"
"15728;507813;The Owner;es;31/10/2008;Crime, Horror, Thriller;"
"15729;705912;Bottled Vulva: High School Girl Yuriko;ja;04/01/1998;Horror;"
"15730;808056;Mourning Meal;en;19/03/2021;Horror, Thriller;"
"15731;107782;Jugar a matar;es;15/04/2003;Horror, Thriller;"
"15732;114187;Dead Students Society;en;01/01/1998;Horror;"
"15733;131578;World of the Depraved;en;26/07/1967;Comedy, Crime, Horror, Mystery;"
"15734;174618;Red Lines;en;04/12/2002;Horror;"
"15735;211774;The Psychic;en;29/10/1968;Fantasy, Horror;"
"15736;274218;The Revolting Dead;en;31/10/2003;Horror;"
"15737;322577;Young-gu and Ddaengchili 4: Hong Kong Granny Ghost;ko;29/04/1991;Action, Comedy, Family, Fantasy, Horror;"
"15738;330933;Doctor Vogel;nl;30/09/2004;Horror;"
"15739;331432;Zombie Lover;en;26/02/2021;Horror;"
"15740;393424;Deadlock;en;18/04/1997;Comedy, Horror;"
"15741;426536;Snuff Perversions: Bizarre Cases of Death;en;01/01/1999;Horror;"
"15742;698676;Dark Web: Mystery Box;en;24/04/2020;Horror;"
"15743;88604;Maskhead;en;01/01/2009;Horror;"
"15744;132447;From the Dead of Night;en;27/02/1989;Drama, Fantasy, Horror, Mystery, TV Movie;"
"15745;216192;The New York Centerfold Massacre;en;21/08/1985;Horror;"
"15746;224650;Boogieman;en;01/01/1989;Fantasy, Horror, Thriller;"
"15747;227772;Wolf;id;01/01/1981;Horror, Thriller;"
"15748;267085;Liebe, Tod und Eisenbahn;de;01/01/1989;Comedy, Horror, Thriller;"
"15749;274025;The Phone Call;en;30/12/1989;Drama, Horror;"
"15750;292227;Night is the Time For Killing;en;07/01/1975;Horror, Mystery;"
"15751;300144;Blood Brothers;en;01/01/1989;Horror;"
"15752;420241;Setan Kredit;id;01/01/1982;Action, Comedy, Fantasy, Horror, Mystery;"
"15753;424390;Horror Story;es;18/12/1972;Comedy, Horror;"
"15754;436777;The World of Darkness;en;17/04/1977;Horror, Mystery, TV Movie;"
"15755;511625;Victims;en;08/11/1979;Horror, Thriller;"
"15756;577951;Connect 5;en;01/01/1996;Comedy, Horror;"
"15757;640767;Suspicions;en;01/01/1995;Horror, Mystery, Thriller;"
"15758;748464;Yield;en;29/05/2020;Horror;"
"15759;787785;Living Room;en;25/01/2021;Horror, Mystery, Thriller;"
"15760;988703;Social Distancing;cn;11/07/2022;Horror;"
"15761;1011026;Sideworld: Terrors of the Sea;en;29/07/2022;Documentary, Horror;"
"15762;112666;Love God;en;13/09/1997;Comedy, Horror;"
"15763;756630;Bloody Mary;en;20/09/2020;Horror, Thriller;"
"15764;904931;Faces of Dying IV;en;01/01/2021;Documentary, Horror;"
"15765;939879;Haunted Universities 2nd Semester;th;24/03/2022;Comedy, Horror, Thriller;"
"15766;975179;The Blackwell Ghost: Recovered Footage;en;01/10/2020;Horror, Science Fiction;"
"15767;1014237;7ft, Hairy and Handsome;en;29/08/2022;Animation, Horror;"
"15768;109506;Cannibal Doctor;en;01/01/1999;Horror;"
"15769;769642;Who Goes There?;en;28/11/2020;Horror;"
"15770;774309;The Stranger In The Street;en;01/12/2020;Horror, Mystery, Thriller;"
"15771;1569;Pig;en;01/01/1999;Horror, Thriller;"
"15772;259920;Frenzied;es;20/03/1990;Action, Adventure, Horror;"
"15773;295774;Once Upon a Midnight Scary;en;21/11/1979;Horror, TV Movie;"
"15774;587042;Cariño;en;01/01/2018;Drama, Horror;"
"15775;669695;Sungazer;en;09/02/2020;Horror;"
"15776;709531;Vortex;fr;28/10/2020;Drama, Fantasy, Horror, Thriller;"
"15777;784177;The Loop;en;13/10/2019;Horror;"
"15778;169030;Isle of Darkness;da;26/12/1997;Horror, Mystery, Thriller;"
"15779;319459;Shake, Rattle & Roll X;en;25/12/2008;Comedy, Horror, Thriller;"
"15780;410465;Dry Blood;en;23/04/2017;Horror;"
"15781;524286;Paranormal Evil;en;30/12/2017;Horror;"
"15782;762324;The Killer in Cursed Water;fr;08/10/2020;Comedy, Horror;"
"15783;858314;The Lure;en;09/10/2020;Horror, Thriller;"
"15784;33769;The Devil's Lover;it;26/01/1972;Horror;"
"15785;83818;Night of Horror;en;01/01/1981;Horror;"
"15786;103966;Psychiatry: An Industry of Death;en;31/03/2006;Documentary, Horror;"
"15787;420835;Human Form;ko;19/06/2014;Fantasy, Horror;"
"15788;486910;The Sardonic Smile;en;22/07/2019;Horror;"
"15789;539736;Montréal Dead End;fr;31/07/2018;Horror;"
"15790;941723;Night Trap;en;06/07/2018;Horror;"
"15791;96271;If A Tree Falls;en;;;"
"15792;185406;Sweet, Sweet Rachel;en;01/10/1971;Horror, Thriller;"
"15793;290767;Hunting Buddies;en;12/11/2009;Drama, Horror, Mystery;"
"15794;483691;Haunted School;th;03/11/2016;Comedy, Horror;"
"15795;736899;Morok;es;25/08/2020;Horror;"
"15796;738162;Broken Contact - A Poltergeist Story;en;28/08/2020;Documentary, Horror;"
"15797;794452;The Way Station;en;31/05/2020;Horror;"
"15798;125143;Demon Within;ja;27/12/1985;Fantasy, Horror, Mystery;"
"15799;444325;Obsession;cn;12/11/1993;Horror, Thriller;"
"15800;591388;Three Letters: Oblation;tr;06/08/2019;Horror;"
"15801;729613;Morbid Tales;en;08/07/2020;Horror;"
"15802;36903;Das Komabrutale Duell;de;18/02/1999;Action, Horror;"
"15803;53007;Flight to Hell;en;01/01/2003;Horror;"
"15804;59389;Home;en;06/10/2003;Drama, Horror, TV Movie;"
"15805;158868;Échenme al vampiro;es;14/06/1963;Comedy, Horror, Mystery;"
"15806;331326;Club Lingerie;en;02/11/2014;Comedy, Horror, Mystery;"
"15807;382012;The Beast of Beauty;no;12/09/2003;Family, Horror;"
"15808;611596;Kafka's Supermarket;en;28/06/2019;Horror, Science Fiction;"
"15809;680369;Sleepless in Salamanca: Wildwood Sanitarium;en;28/02/2020;Documentary, Horror;"
"15810;739343;The Last Leaf;en;16/05/2020;Drama, Horror;"
"15811;774132;She Knows;en;20/06/2020;Horror;"
"15812;875425;The Death of David Cronenberg;xx;14/09/2021;Drama, Horror;"
"15813;56814;Battle Girl: The Living Dead in Tokyo Bay;ja;08/11/1991;Action, Horror, Science Fiction;"
"15814;224756;Dorian Gray in the Mirror of the Yellow Press;de;09/03/1984;Drama, Fantasy, Horror;"
"15815;353166;Deccal;tr;24/07/2015;Horror;"
